startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362732281, 1362732524, 243, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession138
1362732281, 1362732546, 265, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession136
1362732281, 1362732548, 267, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession16
1362732281, 1362732548, 267, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession70
1362732281, 1362732551, 270, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession263
1362732281, 1362732552, 271, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession162
1362732281, 1362732554, 273, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession31
1362732281, 1362732555, 274, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession176
1362732281, 1362732556, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession119
1362732281, 1362732556, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession112
1362732281, 1362732556, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession282
1362732281, 1362732557, 276, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession187
1362732281, 1362732559, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession321
1362732281, 1362732559, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession358
1362732281, 1362732560, 279, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession237
1362732281, 1362732561, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession447
1362732281, 1362732561, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession472
1362732281, 1362732562, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession207
1362732281, 1362732562, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession480
1362732281, 1362732562, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession63
1362732281, 1362732562, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession145
1362732281, 1362732563, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession410
1362732281, 1362732563, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession47
1362732281, 1362732563, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession457
1362732281, 1362732563, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession473
1362732281, 1362732563, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession352
1362732281, 1362732564, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession160
1362732281, 1362732564, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession7
1362732281, 1362732564, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession154
1362732281, 1362732565, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession117
1362732281, 1362732565, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession259
1362732281, 1362732565, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession172
1362732281, 1362732566, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession247
1362732281, 1362732566, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession25
1362732281, 1362732567, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession125
1362732281, 1362732568, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession420
1362732281, 1362732568, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession268
1362732281, 1362732568, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession387
