startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362651949, 1362652200, 251, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession59
1362651950, 1362652213, 263, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession292
1362651949, 1362652214, 265, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession22
1362651950, 1362652216, 266, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession277
1362651949, 1362652217, 268, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession97
1362651950, 1362652218, 268, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession224
1362651949, 1362652219, 270, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession103
1362651949, 1362652220, 271, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession151
1362651950, 1362652221, 271, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession199
1362651950, 1362652224, 274, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession221
1362651950, 1362652226, 276, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession290
1362651949, 1362652226, 277, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession100
1362651950, 1362652227, 277, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession269
1362651949, 1362652227, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession134
1362651950, 1362652228, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession211
1362651949, 1362652228, 279, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession123
1362651950, 1362652229, 279, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession260
1362651949, 1362652230, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession28
1362651950, 1362652230, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession281
1362651949, 1362652230, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession33
1362651949, 1362652231, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession72
1362651949, 1362652231, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession43
1362651949, 1362652231, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession61
1362651950, 1362652231, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession205
1362651950, 1362652231, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession212
1362651950, 1362652232, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession175
1362651950, 1362652232, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession187
1362651949, 1362652232, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession41
1362651949, 1362652233, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession107
1362651949, 1362652233, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession111
1362651949, 1362652233, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession12
1362651950, 1362652234, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession231
1362651950, 1362652234, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession232
1362651950, 1362652234, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession214
1362651949, 1362652234, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession17
1362651949, 1362652234, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession109
1362651950, 1362652235, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession244
